2023-02-20 09:00:00	None	6.52	
2023-02-20 10:00:00	None	6.51	
2023-02-20 11:00:00	None	6.49	
2023-02-20 12:00:00	None	6.48	
2023-02-20 13:00:00	None	6.46	
2023-02-20 14:00:00	None	6.43	
2023-02-20 15:00:00	None	6.43	
2023-02-20 16:00:00	None	6.45	
2023-02-20 17:00:00	None	6.47	
2023-02-20 18:00:00	None	6.47	
2023-02-20 19:00:00	None	6.46	
2023-02-20 20:00:00	None	6.45	
2023-02-20 21:00:00	None	6.43	
2023-02-20 22:00:00	None	6.42	
2023-02-20 23:00:00	None	6.4	
2023-02-21 00:00:00	None	6.4	
2023-02-21 01:00:00	None	6.38	
2023-02-21 02:00:00	None	6.36	
2023-02-21 03:00:00	None	6.39	
2023-02-21 04:00:00	None	6.42	
2023-02-21 05:00:00	None	6.46	
2023-02-21 06:00:00	None	6.46	
2023-02-21 07:00:00	None	6.46	
2023-02-21 08:00:00	None	6.48	
2023-02-21 09:00:00	None	6.45	
2023-02-21 10:00:00	None	6.43	
2023-02-22 09:00:00	None	6.45	
2023-02-22 10:00:00	None	6.44	
2023-02-22 11:00:00	None	6.43	
2023-02-22 12:00:00	None	6.41	
2023-02-22 13:00:00	None	6.39	
2023-02-22 14:00:00	None	6.38	
2023-02-22 15:00:00	None	6.36	
2023-02-22 16:00:00	None	6.36	
2023-02-22 17:00:00	None	6.39	
2023-02-22 18:00:00	None	6.4	
2023-02-22 19:00:00	None	6.39	
2023-02-22 20:00:00	None	6.39	
2023-02-22 21:00:00	None	6.38	
2023-02-22 22:00:00	None	6.37	
2023-02-22 23:00:00	None	6.36	
2023-02-23 00:00:00	None	6.34	
2023-02-23 01:00:00	None	6.33	
2023-02-23 02:00:00	None	6.31	
2023-02-23 03:00:00	None	6.28	
2023-02-23 04:00:00	None	6.28	
2023-02-23 05:00:00	None	6.33	
2023-02-23 06:00:00	None	6.37	
2023-02-23 07:00:00	None	6.38	
2023-02-23 08:00:00	None	6.37	
2023-02-23 09:00:00	None	6.37	
2023-02-23 10:00:00	None	6.36	
2023-02-23 11:00:00	None	6.35	
2023-02-23 12:00:00	None	6.33	
2023-02-23 13:00:00	None	6.31	
2023-02-23 14:00:00	None	6.29	
2023-02-23 15:00:00	None	6.27	
2023-02-23 16:00:00	None	6.26	
2023-02-23 17:00:00	None	6.26	
2023-02-23 18:00:00	None	6.29	
2023-02-23 19:00:00	None	6.3	
2023-02-23 20:00:00	None	6.3	
2023-02-23 21:00:00	None	6.29	
2023-02-23 22:00:00	None	6.27	
2023-02-23 23:00:00	None	6.27	
2023-02-24 00:00:00	None	6.26	
2023-02-24 01:00:00	None	6.24	
2023-02-24 02:00:00	None	6.22	
2023-02-24 03:00:00	None	6.2	
2023-02-24 04:00:00	None	6.18	
2023-02-24 05:00:00	None	6.19	
2023-02-24 06:00:00	None	6.23	
2023-02-24 07:00:00	None	6.26	
2023-02-24 08:00:00	None	6.26	
2023-02-24 09:00:00	None	6.25	
2023-02-24 10:00:00	None	6.24	
2023-02-24 11:00:00	None	6.23	
2023-02-24 12:00:00	None	6.21	
2023-02-24 13:00:00	None	6.2	
2023-02-24 14:00:00	None	6.17	
2023-02-24 15:00:00	None	6.15	
2023-02-24 16:00:00	None	6.13	
2023-02-24 17:00:00	None	6.12	
2023-02-24 18:00:00	None	6.14	
2023-02-24 19:00:00	None	6.16	
2023-02-24 20:00:00	None	6.16	
2023-02-24 21:00:00	None	6.16	
2023-02-24 22:00:00	None	6.15	
2023-02-24 23:00:00	None	6.13	
2023-02-25 00:00:00	None	6.12	
2023-02-25 01:00:00	None	6.1	
2023-02-25 02:00:00	None	6.09	
2023-02-25 03:00:00	None	6.07	
2023-02-25 04:00:00	None	6.04	
2023-02-25 05:00:00	None	6.03	
2023-02-25 06:00:00	None	6.05	
2023-02-25 07:00:00	None	6.09	
2023-02-25 08:00:00	None	6.11	
2023-02-25 09:00:00	None	6.1	
2023-02-25 10:00:00	None	6.09	
2023-02-25 11:00:00	None	6.08	
2023-02-25 12:00:00	None	6.07	
2023-02-25 13:00:00	None	6.05	
2023-02-25 14:00:00	None	6.04	
2023-02-25 15:00:00	None	6.02	
2023-02-25 16:00:00	None	5.99	
2023-02-25 17:00:00	None	5.96	
2023-02-25 18:00:00	None	5.97	
2023-02-25 19:00:00	None	6.0	
2023-02-25 20:00:00	None	6.03	
2023-02-25 21:00:00	None	6.03	
2023-02-25 22:00:00	None	6.02	
2023-02-25 23:00:00	None	6.01	
2023-02-26 00:00:00	None	6.01	
2023-02-26 01:00:00	None	6.0	
2023-02-26 02:00:00	None	5.99	
2023-02-26 03:00:00	None	5.97	
2023-02-26 04:00:00	None	5.95	
2023-02-26 05:00:00	None	5.93	
2023-02-26 06:00:00	None	5.93	
2023-02-26 07:00:00	None	5.96	
2023-02-26 08:00:00	None	5.99	
2023-02-26 09:00:00	None	5.99	
2023-02-26 10:00:00	None	5.97	
2023-02-26 11:00:00	None	5.97	
2023-02-26 12:00:00	None	5.96	
2023-02-26 13:00:00	None	5.95	
2023-02-26 14:00:00	None	5.93	
2023-02-26 15:00:00	None	5.91	
2023-02-26 16:00:00	None	5.89	
2023-02-26 17:00:00	None	5.88	
2023-02-26 18:00:00	None	5.87	
2023-02-26 19:00:00	None	5.88	
2023-02-26 20:00:00	None	5.89	
2023-02-26 21:00:00	None	5.9	
2023-02-26 22:00:00	None	5.9	
2023-02-26 23:00:00	None	5.89	
2023-02-27 00:00:00	None	5.88	
2023-02-27 01:00:00	None	5.87	
2023-02-27 02:00:00	None	5.86	
2023-02-27 03:00:00	None	5.85	
2023-02-27 04:00:00	None	5.83	
2023-02-27 05:00:00	None	5.81	
2023-02-27 06:00:00	None	5.8	
2023-02-27 07:00:00	None	5.8	
2023-02-27 08:00:00	None	5.81	
2023-02-27 09:00:00	None	5.82	
2023-02-27 10:00:00	None	5.81	
2023-02-27 11:00:00	None	5.81	
2023-02-27 12:00:00	None	5.8	
2023-02-27 13:00:00	None	5.78	
2023-02-27 14:00:00	None	5.77	
2023-02-27 15:00:00	None	5.75	
2023-02-27 16:00:00	None	5.74	
2023-02-27 17:00:00	None	5.72	
2023-02-27 18:00:00	None	5.71	
2023-02-27 19:00:00	None	5.71	
2023-02-27 20:00:00	None	5.72	
2023-02-27 21:00:00	None	5.75	
2023-02-27 22:00:00	None	5.75	
2023-02-27 23:00:00	None	5.74	
2023-02-28 00:00:00	None	5.73	
2023-02-28 01:00:00	None	5.72	
2023-02-28 02:00:00	None	5.72	
2023-02-28 03:00:00	None	5.7	
2023-02-28 04:00:00	None	5.68	
2023-02-28 05:00:00	None	5.68	
2023-02-28 06:00:00	None	5.66	
2023-02-28 07:00:00	None	5.65	
2023-02-28 08:00:00	None	5.66	
2023-02-28 09:00:00	None	5.66	
2023-02-28 10:00:00	None	5.66	
2023-02-28 11:00:00	None	5.65	
2023-02-28 12:00:00	None	5.64	
2023-02-28 13:00:00	None	5.63	
2023-02-28 14:00:00	None	5.62	
2023-02-28 15:00:00	None	5.6	
2023-02-28 16:00:00	None	5.6	
2023-02-28 17:00:00	None	5.58	
2023-02-28 18:00:00	None	5.56	
2023-02-28 19:00:00	None	5.56	
2023-02-28 20:00:00	None	5.56	
2023-02-28 21:00:00	None	5.57	
2023-02-28 22:00:00	None	5.59	
2023-02-28 23:00:00	None	5.59	
2023-03-01 00:00:00	None	5.59	
2023-03-01 01:00:00	None	5.57	
2023-03-01 02:00:00	None	5.56	
2023-03-01 03:00:00	None	5.55	
2023-03-01 04:00:00	None	5.54	
2023-03-01 05:00:00	None	5.54	
2023-03-01 06:00:00	None	5.52	
2023-03-01 07:00:00	None	5.51	
2023-03-01 08:00:00	None	5.5	
2023-03-01 09:00:00	None	5.49	
2023-03-01 10:00:00	None	5.48	
2023-03-01 11:00:00	None	5.47	
2023-03-01 12:00:00	None	5.47	
2023-03-01 13:00:00	None	5.45	
2023-03-01 14:00:00	None	5.43	
2023-03-01 15:00:00	None	5.43	
2023-03-01 16:00:00	None	5.41	
2023-03-01 17:00:00	None	5.4	
2023-03-01 18:00:00	None	5.39	
2023-03-01 19:00:00	None	5.38	
2023-03-01 20:00:00	None	5.36	
2023-03-01 21:00:00	None	5.37	
2023-03-01 22:00:00	None	5.38	
2023-03-01 23:00:00	None	5.39	
2023-03-02 00:00:00	None	5.39	
2023-03-02 01:00:00	None	5.4	
2023-03-02 02:00:00	None	5.4	
2023-03-02 03:00:00	None	5.39	
2023-03-02 04:00:00	None	5.38	
2023-03-02 05:00:00	None	5.38	
2023-03-02 06:00:00	None	5.37	
2023-03-02 07:00:00	None	5.35	
2023-03-02 08:00:00	None	5.35	
2023-03-02 09:00:00	None	5.34	
2023-03-02 10:00:00	None	5.33	
2023-03-02 11:00:00	None	5.31	
2023-03-02 12:00:00	None	5.31	
2023-03-02 13:00:00	None	5.3	
2023-03-02 14:00:00	None	5.3	
2023-03-02 15:00:00	None	5.29	
2023-03-02 16:00:00	None	5.28	
2023-03-02 17:00:00	None	5.27	
2023-03-02 18:00:00	None	5.27	
2023-03-02 19:00:00	None	5.27	
2023-03-02 20:00:00	None	5.27	
2023-03-02 21:00:00	None	5.27	
2023-03-02 22:00:00	None	5.27	
2023-03-02 23:00:00	None	5.27	
2023-03-03 00:00:00	None	5.27	
2023-03-03 01:00:00	None	5.28	
2023-03-03 02:00:00	None	5.3	
2023-03-03 03:00:00	None	5.3	
2023-03-03 04:00:00	None	5.31	
2023-03-03 05:00:00	None	5.3	
2023-03-03 06:00:00	None	5.3	
2023-03-03 07:00:00	None	5.29	
2023-03-03 08:00:00	None	5.29	
2023-03-03 09:00:00	None	5.28	
2023-03-03 10:00:00	None	5.27	
2023-03-03 11:00:00	None	5.27	
2023-03-03 12:00:00	None	5.27	
2023-03-03 13:00:00	None	5.27	
2023-03-03 14:00:00	None	5.22	
2023-03-03 15:00:00	None	5.15	
2023-03-03 16:00:00	None	5.21	
2023-03-03 17:00:00	None	5.18	
2023-03-03 18:00:00	None	5.17	
2023-03-03 19:00:00	None	5.18	
2023-03-03 20:00:00	None	5.17	
2023-03-03 21:00:00	None	5.16	
2023-03-03 22:00:00	None	5.15	
2023-03-03 23:00:00	None	5.14	
2023-03-04 00:00:00	None	5.14	
2023-03-04 01:00:00	None	5.15	
2023-03-04 02:00:00	None	5.17	
2023-03-04 03:00:00	None	5.2	
2023-03-04 04:00:00	None	5.18	
2023-03-04 05:00:00	None	5.21	
2023-03-04 06:00:00	None	5.19	
2023-03-04 07:00:00	None	5.18	
2023-03-04 08:00:00	None	5.19	
2023-03-04 09:00:00	None	5.13	
2023-03-04 10:00:00	None	5.16	
2023-03-04 11:00:00	None	5.14	
2023-03-04 12:00:00	None	5.14	
2023-03-04 13:00:00	None	5.11	
2023-03-04 14:00:00	None	5.13	
2023-03-04 15:00:00	None	5.14	
2023-03-04 16:00:00	None	5.15	
2023-03-04 17:00:00	None	5.16	
2023-03-04 18:00:00	None	5.15	
2023-03-04 19:00:00	None	5.13	
2023-03-04 20:00:00	None	5.13	
2023-03-04 21:00:00	None	5.12	
2023-03-04 22:00:00	None	5.1	
2023-03-04 23:00:00	None	5.09	
2023-03-05 00:00:00	None	5.08	
2023-03-05 01:00:00	None	5.09	
2023-03-05 02:00:00	None	5.13	
2023-03-05 03:00:00	None	5.17	
2023-03-05 04:00:00	None	5.21	
2023-03-05 05:00:00	None	5.21	
