2023-09-30 21:00:00	7.79	6.08	null
2023-09-30 22:00:00	7.81	6.15	null
2023-09-30 23:00:00	7.79	6.04	null
2023-10-01 00:00:00	7.81	5.94	null
2023-10-01 01:00:00	7.82	5.86	null
2023-10-01 02:00:00	7.82	5.74	null
2023-10-01 03:00:00	7.84	5.65	null
2023-10-01 04:00:00	7.83	5.54	null
2023-10-01 05:00:00	7.85	5.46	null
2023-10-01 06:00:00	7.85	5.37	null
2023-10-01 07:00:00	7.86	5.33	null
