2023-09-30 21:00:00	2.03	null	null
2023-09-30 22:00:00	1.99	null	null
2023-09-30 23:00:00	2.21	null	null
2023-10-01 00:00:00	2.32	null	null
2023-10-01 01:00:00	2.34	null	null
2023-10-01 02:00:00	2.37	null	null
2023-10-01 03:00:00	2.38	null	null
2023-10-01 04:00:00	2.4	null	null
2023-10-01 05:00:00	2.42	null	null
2023-10-01 06:00:00	2.43	null	null
2023-10-01 07:00:00	2.44	null	null
